Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
20/11/2001;1800;6;2;6;8;0;null;null;35.4;28.8;28.1;60;32;3;70
21/11/2001;0;0;3;4;7;0;null;null;27.8;26.2;25.6;88;0;0;60
21/11/2001;1200;0;2;4;8;0;null;null;27.6;25.6;24.8;85;14;1;60
21/11/2001;1800;0;3;5;8;0;null;null;34.4;28.6;26.6;64;5;3;60
22/11/2001;0;0;3;0;6;0;null;null;33;26.2;23.3;57;0;0;60
22/11/2001;1200;0;1;6;5;0;null;null;30;27.8;27;84;14;1;70
22/11/2001;1800;4;2;3;6;0;null;null;35.4;28.4;25.6;57;36;3;70
23/11/2001;0;0;0;0;0;0;null;null;28.8;26.8;25.8;84;14;1;84
23/11/2001;1200;5;4;6;7;0;null;null;29.2;27.2;26.6;86;0;0;70
23/11/2001;1800;2;2;3;5;0;null;null;35.8;24;26.5;59;32;3;70
24/11/2001;0;0;3;3;6;0;null;null;28.2;26.4;25.6;86;0;0;60
24/11/2001;1200;0;3;5;8;0;null;null;27.8;26.4;25.8;89;23;1;70
24/11/2001;1800;0;4;6;8;2.8;null;null;35;29.2;27.2;64;5;3;60
25/11/2001;0;0;2;0;6;0;null;null;28.2;26.6;26;88;0;0;60
25/11/2001;1200;0;3;5;7;0;null;null;27.4;26.2;25.8;91;14;1;60
25/11/2001;1800;0;4;6;9;0;null;null;35.2;29;26.8;62;32;3;60
26/11/2001;0;0;0;0;0;0;null;null;28.8;27.2;8.2;88;10;1;70
26/11/2001;1200;0;4;1;10;0;null;null;26.8;25.2;24.6;88;14;1;70
26/11/2001;1800;0;2;2;7;0;null;null;35;29.2;27.2;64;5;3;70
27/11/2001;0;0;7;0;10;0;null;null;27.8;25.4;24.2;81;23;1;20
27/11/2001;1200;0;1;6;9;0;null;null;25.2;24.2;23.8;92;23;3;60
27/11/2001;1800;0;3;5;9;0;null;null;31.2;27.8;26.5;76;23;1;60
28/11/2001;0;null;7;null;10;3.2;null;null;24.8;24.4;24.3;97;23;1;20
28/11/2001;1200;7;5;3;8;0.3;null;null;25.4;23.3;22.3;83;23;1;50
28/11/2001;1800;7;2;2;7;0;null;null;34;28.6;26.7;66;32;1;70
29/11/2001;0;null;5;2;7;0;null;null;26;25.4;25.1;95;23;1;20
29/11/2001;1200;0;5;2;9;0;null;null;25.6;24.8;24.4;93;23;2;70
29/11/2001;1800;0;5;3;6;0;null;null;35.2;29;26.8;62;32;3;70
30/11/2001;0;null;5;null;10;0.2;null;null;26.2;25.3;24.8;92;0;0;50
30/11/2001;1200;0;3;5;8;0.2;null;null;27.2;25.6;25;88;23;1;60
30/11/2001;1800;0;4;6;9;0;null;null;33.8;28.8;27.1;68;5;3;60
01/12/2001;0;0;3;0;7;0;null;null;28.4;27.2;25.1;91;23;1;60
01/12/2001;1200;0;5;7;10;0;null;null;27.2;25.8;25.2;89;32;3;60
01/12/2001;1800;6;1;6;8;0;null;null;34.2;28.2;25.9;62;5;3;70
02/12/2001;0;0;5;0;7;0;null;null;28.2;26.2;25.4;85;0;0;60
02/12/2001;1200;0;3;5;8;0;null;null;27.6;25.4;24.4;83;36;1;60
02/12/2001;1800;0;4;6;9;0;null;null;35.2;28.6;26.2;60;5;3;60
03/12/2001;0;0;4;0;8;0;null;null;28.4;26.4;25.4;84;23;1;60
03/12/2001;1200;0;8;2;9;0;null;null;27.6;26;25.4;88;23;2;70
03/12/2001;1800;8;2;3;9;0;null;null;34.8;28.6;26.4;62;14;3;70
04/12/2001;0;0;3;0;8;0;null;null;26.4;25.4;25;92;0;0;60
04/12/2001;1200;0;4;6;9;5.1;null;null;24;23.6;23.5;97;23;1;60
04/12/2001;1800;0;3;6;9;0;null;null;29.6;26.8;25.6;79;32;1;60
05/12/2001;0;null;7;null;10;0.2;null;null;24.2;23.4;23.1;93;0;0;20
05/12/2001;1200;0;5;2;9;0;null;null;26;24.8;24.2;90;5;1;60
05/12/2001;1800;0;3;7;9;0;null;null;33.2;28.2;26.2;67;5;3;60
06/12/2001;0;0;5;0;9;0;null;null;27.2;26.4;26;93;14;3;50
06/12/2001;1200;0;3;6;8;0;null;null;25.2;24.2;23.8;92;14;1;60
06/12/2001;1800;0;4;6;8;0;null;null;32.6;27.6;25.7;67;5;1;60
07/12/2001;0;null;7;null;10;1.2;null;null;26.2;25;24.4;90;5;1;20
07/12/2001;1200;0;5;7;10;0.6;null;null;25.8;25.2;25.1;96;0;0;60
07/12/2001;1800;0;4;6;8;0;null;null;33.4;28.2;26.2;66;5;4;70
08/12/2001;0;null;7;null;10;15.5;null;null;24.6;24.4;24.3;98;14;3;20
08/12/2001;1200;0;5;6;9;3.4;null;null;24.8;24.2;24.1;96;23;1;60
08/12/2001;1800;0;4;6;9;0.6;null;null;33.2;28.6;27;70;5;3;60
09/12/2001;0;null;8;null;10;0;null;null;25.2;24.8;24.5;96;23;1;20
09/12/2001;1200;0;5;7;10;0;null;null;27.2;25.8;24.1;89;23;2;60
09/12/2001;1800;0;7;0;10;11.9;null;null;24.6;24.2;null;47;23;1;50
10/12/2001;0;null;7;null;10;0;null;null;23.6;23.6;23.6;100;23;1;20
10/12/2001;1200;0;4;6;9;0;null;null;24;23.4;23.1;95;0;0;60
10/12/2001;1800;0;3;6;8;0;null;null;32.6;28.2;26.4;70;5;1;60
11/12/2001;0;0;3;0;5;2.7;null;null;26.2;25.4;25;93;0;0;60
11/12/2001;1200;4;5;2;6;0;null;null;26.8;25.8;25.4;92;0;0;70
11/12/2001;1800;0;4;3;8;0;null;null;32.8;28.6;27.1;72;5;1;70
12/12/2001;0;0;5;2;8;0;null;null;27.6;26.6;26.2;92;14;1;50
12/12/2001;1200;0;3;5;8;0;null;null;26.6;25.6;25.2;92;14;1;60
12/12/2001;1800;0;4;6;9;0;null;null;31.6;28.2;26.8;76;32;1;60
13/12/2001;0;null;7;null;10;0;null;null;27;25.6;25;89;23;5;20
13/12/2001;1200;0;7;0;10;17.3;null;null;25.6;25;24.7;95;23;1;50
13/12/2001;1800;0;2;3;5;0;null;null;32.4;27.6;26;69;5;3;70
14/12/2001;0;0;5;1;8;0;null;null;27.4;26.4;26;92;0;0;50
14/12/2001;1200;null;7;null;10;7.4;null;null;24.2;24;23.9;98;23;1;60
14/12/2001;1800;0;2;5;8;27.2;null;null;28.6;26.2;25.2;82;23;1;60
15/12/2001;0;0;2;0;5;0;null;null;26.2;25.6;25.3;95;0;0;60
15/12/2001;1200;6;4;3;9;0;null;null;26.8;25.8;25.4;92;5;1;70
15/12/2001;1800;0;5;7;9;0;null;null;33.6;28.8;27.1;69;14;2;60
16/12/2001;0;0;5;0;9;1.6;null;null;26.4;25;24.4;89;0;0;50
16/12/2001;1200;0;4;6;9;0.2;null;null;27;25.6;25;89;5;1;60
16/12/2001;1800;0;5;7;9;0;null;null;32.8;28.6;27.1;72;32;1;60
17/12/2001;0;null;7;null;10;0;null;null;28;26.8;26.2;90;14;1;50
17/12/2001;1200;0;4;4;8;0;null;null;26.4;25.8;25.5;95;0;0;60
17/12/2001;1800;0;2;6;7;2.4;null;null;33.2;28.8;27.2;71;32;3;60
18/12/2001;0;null;8;null;10;2.3;null;null;27.2;26.6;24.5;95;23;3;50
18/12/2001;1200;0;3;5;7;0.2;null;null;25;24.6;24.5;97;23;1;60
18/12/2001;1800;0;4;6;8;0;null;null;30.4;27.4;26.1;78;23;1;60
19/12/2001;0;0;4;0;6;0;null;null;25.8;24.8;24.4;92;23;1;60
19/12/2001;1200;0;6;0;10;0;null;null;24.6;24.4;24.3;98;14;2;50
19/12/2001;1800;6;4;6;9;0;null;null;33;28.4;26.5;69;14;2;70
20/12/2001;0;0;4;1;8;0;null;null;27.6;26.6;26.2;92;0;0;60
20/12/2001;1200;0;3;5;8;0;null;null;27.4;25.8;25;87;5;3;60
20/12/2001;1800;0;4;6;9;0;null;null;34.2;29.2;27.4;68;5;3;60
21/12/2001;0;0;5;3;9;0;null;null;27.8;26.8;26.6;92;14;1;60
21/12/2001;1200;0;6;8;9;0;null;null;25.8;25.6;25.6;99;14;1;60
21/12/2001;1800;8;4;3;6;0;null;null;34.4;28.8;26.9;65;5;2;70
22/12/2001;0;0;3;3;8;0;null;null;28.2;27;26.6;91;0;0;60
22/12/2001;1200;0;4;6;9;0;null;null;27.8;26;null;86;5;3;60
22/12/2001;1800;0;3;4;8;0;null;null;34.4;28.8;26.9;65;5;3;60
23/12/2001;0;0;3;0;6;0;null;null;28.6;26.2;25.2;82;5;1;60
23/12/2001;1200;0;3;5;8;0;null;null;28.4;25.8;24.6;80;5;3;60
23/12/2001;1800;0;8;3;9;0;null;null;33.4;28.4;26.4;67;5;3;70
24/12/2001;0;0;5;0;8;0;null;null;28.4;26.8;26;87;14;1;50
24/12/2001;1200;null;8;null;10;0;null;null;26;25.6;24.6;92;23;1;60
24/12/2001;1800;0;4;6;9;0.2;null;null;33.6;28.6;26.9;68;5;1;60
25/12/2001;0;0;3;0;6;1;null;null;25.2;24.6;24.3;95;0;0;60
25/12/2001;1200;0;8;3;10;6.8;null;null;25.8;25.6;25.6;99;23;1;60
25/12/2001;1800;null;7;null;10;4.2;null;null;27.8;26.2;25.6;88;32;1;50
26/12/2001;0;0;8;0;10;8;null;null;24.6;24.4;24.3;98;0;0;50
26/12/2001;1200;0;4;6;9;0;null;null;24.6;23.8;23.4;93;23;1;60
26/12/2001;1800;0;3;5;8;0;null;null;29.2;26.4;25.2;79;32;1;60
27/12/2001;0;0;5;0;9;0;null;null;26.6;26.2;26.1;97;23;1;60
27/12/2001;1200;null;6;null;10;0;null;null;24.2;24.2;null;100;0;0;20
27/12/2001;1800;0;4;2;8;0;null;null;30.6;27.2;25.9;76;5;3;60
28/12/2001;0;0;1;0;4;2;null;null;26.2;26;25.9;98;0;0;60
28/12/2001;1200;0;3;5;8;0;null;null;26.6;25.6;null;92;14;3;60
28/12/2001;1800;0;5;6;9;12.8;null;null;32.6;28.8;27.4;74;5;3;60
29/12/2001;0;0;2;0;5;0;null;null;27.8;26.6;26.2;91;14;1;70
29/12/2001;1200;0;5;7;10;0;null;null;26.4;25.8;25.5;95;0;0;60
29/12/2001;1800;0;3;3;7;0;null;null;33.8;28.6;26.8;67;32;3;70
30/12/2001;0;0;4;4;7;0;null;null;28;27;26.6;92;0;0;60
30/12/2001;1200;0;3;4;8;0;null;null;28;25.6;26.1;82;5;1;60
30/12/2001;1800;0;3;5;7;0;null;null;34.2;28.4;26.1;63;32;3;60
31/12/2001;0;0;2;0;5;4;null;null;26.2;25.8;25.9;98;0;0;60
31/12/2001;1200;0;5;6;9;0;null;null;26.4;24.6;23.9;86;5;3;60
31/12/2001;1800;0;4;6;7;1;null;null;31;27.2;25.6;73;5;3;60
01/01/2002;0;0;3;0;6;1;null;null;26;25.4;25.4;95;0;0;60
01/01/2002;1200;1;1;3;5;0;null;null;27.6;26.2;25.6;89;0;0;70
01/01/2002;1800;0;2;3;6;0;null;null;34;27;24;56;32;3;70
02/01/2002;0;null;null;null;10;0;null;null;27.8;26;25.2;86;0;0;50
02/01/2002;1200;7;4;9;9;0;null;null;25.8;24.6;24.2;91;5;1;60
02/01/2002;1800;4;4;4;7;0;null;null;33.4;26.8;24;58;32;1;70
03/01/2002;0;0;0;0;0;0;null;null;27.4;26.4;26;92;32;1;84
03/01/2002;1200;0;5;6;9;9.1;null;null;25;24.2;24;94;5;1;60
03/01/2002;1800;0;5;6;8;0;null;null;30;26.4;24.9;74;14;3;60
04/01/2002;0;0;4;0;8;0;null;null;26.2;25.2;24.8;92;14;1;60
04/01/2002;1200;0;5;3;10;0;null;null;24.8;24.2;24.1;96;23;1;60
04/01/2002;1800;0;4;3;9;0.1;null;null;31.8;27.8;26.4;73;5;1;60
05/01/2002;0;null;null;null;10;0.7;null;null;26;25.4;25.1;95;0;0;20
05/01/2002;1200;null;4;9;9;0;null;null;25.8;25;24.8;94;5;1;50
05/01/2002;1800;4;4;6;8;0;null;null;32.4;27.4;25.5;67;36;1;70
06/01/2002;0;0;0;0;0;0;null;null;27;26.4;26.1;95;32;1;84
06/01/2002;1200;0;3;6;8;0;null;null;25.2;24.8;24.5;96;14;1;60
06/01/2002;1800;0;3;4;7;0;null;null;34.2;27.4;24.5;57;5;3;60
07/01/2002;0;0;3;0;5;0;null;null;28.4;26.6;25.8;86;10;1;60
07/01/2002;1200;0;4;4;6;0;null;null;27.8;25.6;24.6;83;5;2;70
07/01/2002;1800;5;2;6;6;0;null;null;35;28;25.2;57;14;1;70
08/01/2002;0;0;4;0;8;0;null;null;28.4;26.8;26;87;0;0;50
08/01/2002;1200;null;9;7;9;0;null;null;25.4;24.6;24.4;94;14;1;50
08/01/2002;1800;2;2;4;6;0;null;null;33.4;27.4;24.8;61;5;3;70
09/01/2002;0;0;0;0;0;0;null;null;28.8;26.4;25.2;81;0;0;70
09/01/2002;1200;0;2;4;6;0;null;null;28;25;23.6;77;5;3;70
09/01/2002;1800;0;4;6;7;0;null;null;33.6;27.2;24.5;59;32;3;60
10/01/2002;0;null;8;null;10;0;null;null;25;23.4;22.7;87;23;3;20
10/01/2002;1200;6;4;3;6;1;null;null;27.6;25.2;24.2;82;23;1;70
10/01/2002;1800;0;2;5;5;0;null;null;32.6;27;null;63;32;1;70
11/01/2002;0;null;null;null;null;0;null;null;28.2;26.2;25.4;85;0;0;20
11/01/2002;1200;1;4;3;8;0;null;null;26.8;24.4;23.3;81;23;1;60
11/01/2002;1800;1;4;4;6;0;null;null;34.2;26.8;23.6;54;5;3;70
12/01/2002;0;0;0;0;0;0.2;null;null;24.4;23.8;23.5;95;0;0;60
12/01/2002;1200;0;3;5;8;0;null;null;25;23.8;23.2;90;14;1;60
12/01/2002;1800;0;4;6;8;0;null;null;33;27.6;25.5;65;14;1;60
13/01/2002;0;0;3;0;6;0;null;null;27.8;25.8;24.8;84;0;0;60
13/01/2002;1200;0;3;1;6;0;null;null;28;25.6;24.6;82;32;3;70
13/01/2002;1800;0;2;4;6;0;null;null;34.4;27.8;25.2;59;5;1;70
14/01/2002;0;null;null;null;10;0;null;null;27.2;25.8;25.2;89;14;1;50
14/01/2002;1200;0;4;6;9;0;null;null;27.8;26.4;25.8;89;5;1;60
14/01/2002;1800;3;2;2;6;0;null;null;34.2;27.6;25;59;5;3;70
15/01/2002;0;null;null;null;10;14.7;null;null;24;23.8;24.7;98;23;4;50
15/01/2002;1200;0;3;6;8;3;null;null;24.6;23.4;22.8;90;32;3;60
15/01/2002;1800;0;3;5;7;0;null;null;29.8;26;24.4;73;5;3;60
16/01/2002;0;0;3;0;6;0;null;null;27.2;26.4;25;93;5;1;60
16/01/2002;1200;2;9;4;7;0;null;null;24;23.6;23.5;97;5;1;70
16/01/2002;1800;1;2;4;5;0;null;null;33.4;25.2;21.2;49;5;2;70
17/01/2002;0;null;null;null;10;0;null;null;26.4;25;24.4;89;0;0;50
17/01/2002;1200;0;1;1;4;0;null;null;25.4;23.6;22.9;86;0;0;70
17/01/2002;1800;2;2;1;5;0;null;null;33.8;25.4;20.6;49;36;3;84
18/01/2002;0;0;1;1;4;0;null;null;27.4;25.2;24.3;83;0;0;70
18/01/2002;1200;0;3;4;6;0;null;null;23.2;22.6;null;95;0;0;60
18/01/2002;1800;0;4;6;8;0;null;null;34.2;27;23.9;55;5;3;60
19/01/2002;0;0;2;0;5;0;null;null;28.2;26.6;27;88;0;0;60
19/01/2002;1200;9;9;6;4;0;null;null;28.8;25.8;24.4;77;32;3;84
19/01/2002;1800;9;1;6;6;0;null;null;34.6;27.2;24.2;55;32;3;70
20/01/2002;0;null;7;null;10;3.5;null;null;24.2;23.6;23.3;95;23;4;50
20/01/2002;1200;0;3;5;8;0;null;null;26;24;23.1;84;14;1;60
20/01/2002;1800;null;7;null;10;0;null;null;26.8;25.2;24.3;86;5;3;60
21/01/2002;0;0;3;0;7;0.7;null;null;25.2;24.8;24.5;96;23;1;60
21/01/2002;1200;null;7;null;10;0;null;null;24;23.8;23.7;98;14;1;60
21/01/2002;1800;0;3;5;7;1.7;null;null;29.2;26.4;25.2;79;5;3;60
22/01/2002;0;0;5;0;9;0.2;null;null;25.4;24.6;24.4;94;14;1;50
22/01/2002;1200;0;4;3;8;0;null;null;26;24.8;24.2;90;14;1;60
22/01/2002;1800;0;8;4;6;0;null;null;33.2;26.8;24.1;59;14;3;70
23/01/2002;0;0;4;6;7;9.9;null;null;25.2;24.8;24.5;96;0;0;60
23/01/2002;1200;null;7;2;10;0.3;null;null;25.8;24.8;24.4;92;14;1;50
23/01/2002;1800;2;4;8;7;0;null;null;32.4;27.4;25.5;67;32;3;60
24/01/2002;0;null;7;9;10;14.7;null;null;25.2;24.2;23.8;92;5;3;50
24/01/2002;1200;0;3;5;8;0;null;null;25.6;24.4;23.8;90;5;1;60
24/01/2002;1800;0;4;6;9;0;null;null;31.4;26.6;24.8;68;5;1;60
25/01/2002;0;0;3;0;6;0;null;null;26.6;24.6;23.9;85;5;1;60
25/01/2002;1200;2;4;3;8;0;null;null;26.8;25;24.3;86;5;1;70
25/01/2002;1800;0;7;8;9;3.6;null;null;27.2;25.8;25.2;89;32;1;60
26/01/2002;0;0;8;0;9;1.7;null;null;26.6;24.6;23.9;85;0;0;60
26/01/2002;1200;0;4;6;9;0.2;null;null;25.8;24.4;23.8;89;5;3;60
26/01/2002;1800;0;4;5;8;0;null;null;32.2;27;25;66;5;3;60
27/01/2002;0;0;3;0;6;0;null;null;26.8;24.8;23.9;84;5;1;60
27/01/2002;1200;null;7;null;10;2.7;null;null;25.2;24.4;24;93;5;1;60
27/01/2002;1800;0;3;6;7;13.1;null;null;29.4;25.8;24.3;74;32;3;60
28/01/2002;0;0;2;0;5;0;null;null;26.8;24.8;23.9;84;5;1;60
28/01/2002;1200;0;3;3;10;0;null;null;25.2;24.6;24.3;95;0;0;60
28/01/2002;1800;9;4;3;5;0.1;null;null;32.8;27;24.5;62;5;3;70
29/01/2002;0;0;4;0;6;0;null;null;27.4;25.8;25;87;0;0;60
29/01/2002;1200;0;3;5;8;0;null;null;25.2;24.8;24.5;96;14;1;60
29/01/2002;1800;0;4;6;9;0;null;null;31.4;26.8;24.1;59;5;3;60
30/01/2002;0;0;5;0;9;0;null;null;29.4;26;24.7;76;5;1;60
30/01/2002;1200;0;3;5;8;0.2;null;null;26.6;25;24.3;87;5;3;60
30/01/2002;1800;0;4;3;8;0;null;null;32.2;26.8;24.5;64;5;3;60
31/01/2002;0;null;7;null;10;0.5;null;null;25.4;24.8;null;95;0;0;50
31/01/2002;1200;0;6;2;10;7.3;null;null;24.2;23.8;23.5;96;5;1;60
31/01/2002;1800;0;5;2;9;0;null;null;30.6;26.4;24.5;70;5;4;60
01/02/2002;0;null;8;null;10;0;null;null;27.4;26;24.1;89;5;1;20
01/02/2002;1200;0;5;6;9;0;null;null;26.2;25;24.4;90;36;1;60
01/02/2002;1800;0;4;6;9;0;null;null;30.6;26;24;68;5;3;60
02/02/2002;0;null;8;null;10;1.2;null;null;24.6;23.6;22.2;92;5;5;20
02/02/2002;1200;0;4;5;9;1.1;null;null;25.2;24;23.4;90;5;1;60
02/02/2002;1800;0;4;4;7;0;null;null;31.2;26.6;24.8;69;5;3;70
03/02/2002;0;0;2;0;5;0;null;null;28.2;25.4;26.2;79;10;1;60
03/02/2002;1200;0;5;3;9;0.3;null;null;27.2;24;22.6;76;5;1;60
03/02/2002;1800;0;4;4;6;0.1;null;null;31;26.6;24.9;70;5;1;60
04/02/2002;0;0;4;0;8;16.8;null;null;26;25.4;25.1;95;0;0;60
04/02/2002;1200;0;4;7;9;0;null;null;25;24.6;24.5;97;14;1;60
04/02/2002;1800;0;3;5;8;0;null;null;31.8;26.4;24.1;64;5;3;60
05/02/2002;0;0;3;0;6;0;null;null;28.2;26.6;26;88;5;3;60
05/02/2002;1200;0;2;4;6;0;null;null;25.6;25;24.7;95;5;1;60
05/02/2002;1800;0;4;6;6;0;null;null;33.2;26.8;24.1;59;5;3;70
06/02/2002;0;0;2;0;6;0;null;null;28.2;26.4;25.6;86;0;0;60
06/02/2002;1200;8;2;0;7;0;null;null;27.8;24.8;23.4;77;5;3;70
06/02/2002;1800;0;4;8;8;0;null;null;34;27;24;56;5;1;70
07/02/2002;0;0;4;0;8;0;null;null;26.8;25.2;24.6;88;0;0;60
07/02/2002;1200;null;4;null;10;4;null;null;25.4;24.2;23.8;91;5;1;60
07/02/2002;1800;0;4;6;9;0;null;null;29.4;25.8;null;74;5;1;60
08/02/2002;0;null;8;null;10;5.2;null;null;23.6;23.2;23.1;97;23;1;20
08/02/2002;1200;0;3;5;8;0.4;null;null;24.2;23.6;23.3;95;5;1;60
08/02/2002;1800;0;2;6;6;0;null;null;30.8;26.4;24.4;69;5;3;70
09/02/2002;0;0;5;0;8;0;null;null;27.8;25.4;24.2;81;5;1;60
09/02/2002;1200;0;4;3;8;0;null;null;27.2;25;24.1;83;5;2;70
09/02/2002;1800;0;2;6;6;0;null;null;32;26.4;24.1;63;36;3;70
10/02/2002;0;0;3;0;6;0;null;null;28.2;25.4;24.2;79;5;1;60
10/02/2002;1200;0;3;5;8;0;null;null;25.8;23.6;22.7;83;5;3;60
10/02/2002;1800;0;4;6;8;0;null;null;33.2;26.6;26;58;14;3;60
11/02/2002;0;0;3;0;6;0;null;null;27.4;25.2;24.6;83;0;3;60
11/02/2002;1200;0;4;6;7;0;null;null;26.4;24.8;24.2;88;5;3;60
11/02/2002;1800;9;2;6;6;0;null;null;33.6;26.4;27.8;55;5;3;70
12/02/2002;0;0;3;0;6;0;null;null;27.8;25.6;25;85;14;1;60
12/02/2002;1200;7;0;4;10;0;null;null;27.8;25;23.6;78;5;3;70
12/02/2002;1800;0;4;3;6;0;null;null;33.2;26.2;25.3;56;5;3;70
13/02/2002;0;0;4;0;6;0;null;null;27.2;25.2;24.5;85;0;0;60
13/02/2002;1200;0;4;6;9;0;null;null;25.2;24.6;24.3;95;14;1;60
13/02/2002;1800;0;4;6;8;0;null;null;34.8;27;23.8;53;32;3;60
14/02/2002;0;0;5;0;9;0;null;null;29;26;23.1;78;0;0;50
14/02/2002;1200;0;3;0;6;0;null;null;28;24.6;23.1;75;5;3;70
14/02/2002;1800;0;2;3;5;0;null;null;34.6;25.8;22;48;5;3;70
15/02/2002;0;0;2;0;5;0;null;null;29.2;26;null;77;0;0;60
15/02/2002;1200;0;8;3;8;0;null;null;27.8;24.4;22.7;74;5;1;60
15/02/2002;1800;0;1;3;5;0;null;null;34.2;25.4;21.3;47;5;3;70
16/02/2002;0;0;3;0;5;0;null;null;29.2;26.2;25;78;14;1;60
16/02/2002;1200;0;4;6;9;0;null;null;25.6;24.6;24.2;92;14;1;60
16/02/2002;1800;0;5;6;9;0;null;null;30.6;24.6;21.9;60;5;3;60
17/02/2002;0;0;5;0;9;10;null;null;25.4;24.6;24.4;94;5;1;50
17/02/2002;1200;0;5;6;9;0;null;null;25.6;24.2;23.6;89;5;3;60
17/02/2002;1800;0;4;7;9;0;null;null;30.6;25.8;23.8;67;5;3;60
18/02/2002;0;0;3;0;6;0;null;null;26;25.4;25.1;95;0;0;60
18/02/2002;1200;0;7;0;10;0;null;null;25;24.4;24.1;95;5;1;60
18/02/2002;1800;0;4;3;8;0;null;null;31.6;26.6;24.5;66;0;0;60
19/02/2002;0;0;5;0;9;6.3;null;null;27;26.2;25.9;94;14;1;50
19/02/2002;1200;null;7;9;9;4.9;null;null;25.2;24.8;24.5;96;0;0;50
19/02/2002;1800;7;5;9;8;0;null;null;32;25.8;23.3;60;5;3;60
20/02/2002;0;null;7;7;9;0;null;null;26.2;25.2;24.8;92;14;1;50
20/02/2002;1200;0;5;7;9;0.2;null;null;25.2;24.6;24.3;95;14;1;60
20/02/2002;1800;0;3;3;9;0.6;null;null;30.2;25.6;23.6;68;5;3;60
21/02/2002;0;0;3;0;6;0;null;null;26.6;25.4;24.6;90;10;1;60
21/02/2002;1200;0;0;7;9;0;null;null;26.6;23.6;22.2;77;5;1;60
21/02/2002;1800;0;8;0;9;0;null;null;32;26;23.5;61;5;1;60
22/02/2002;0;0;2;0;5;0;null;null;27.8;25.4;24.2;81;14;1;60
22/02/2002;1200;null;7;2;9;0;null;null;26.4;25;24.4;89;14;3;50
22/02/2002;1800;null;7;null;9;0.2;null;null;28.4;24.6;23.1;73;36;3;50
23/02/2002;0;0;1;2;6;1;null;null;25;23.4;22.7;87;0;0;70
23/02/2002;1200;0;4;6;9;0.2;null;null;26;24;23.1;84;5;3;60
23/02/2002;1800;0;5;7;9;0;null;null;32.6;26;23.3;58;32;1;60
24/02/2002;0;0;3;0;6;3;null;null;27.8;26;25.2;86;5;1;60
24/02/2002;1200;0;5;3;9;1;null;null;26.4;23.2;21.8;76;5;3;60
24/02/2002;1800;0;4;3;7;0;null;null;33.6;26.4;23.3;55;5;1;60
25/02/2002;0;null;8;null;10;0;null;null;28.2;25.6;24.6;81;5;3;20
25/02/2002;1200;2;5;4;7;0.9;null;null;26.2;25;24.4;90;14;1;60
25/02/2002;1800;4;4;4;6;0;null;null;33.4;26.8;25.4;58;32;3;70
26/02/2002;0;null;null;null;10;8.7;null;null;24.6;24.2;23.5;97;0;0;50
26/02/2002;1200;0;5;6;9;0.4;null;null;26;25.2;25;94;14;1;60
26/02/2002;1800;0;2;4;5;0;null;null;33.2;27.4;24.9;62;5;3;70
27/02/2002;0;0;2;0;5;0;null;null;27.4;25.8;25;87;0;0;60
27/02/2002;1200;0;2;6;6;0;null;null;29.2;25.6;24.1;74;5;3;70
27/02/2002;1800;0;5;7;7;2;null;null;31;27.4;25.8;74;36;1;70
28/02/2002;0;0;3;0;6;0.6;null;null;28;26.2;23.4;86;5;1;60
28/02/2002;1200;2;4;3;8;9.6;null;null;28.2;25.4;24.2;79;5;1;60
28/02/2002;1800;1;4;2;7;2.4;null;null;30.6;27.2;25.9;76;23;1;60
01/03/2002;0;0;4;7;9;5.2;null;null;24.6;24.2;25;97;23;1;50
01/03/2002;1200;0;4;6;9;2;null;null;26.2;24.6;24.1;88;5;1;60
01/03/2002;1800;0;6;3;7;0.2;null;null;29.8;25.4;23.3;68;5;3;70
02/03/2002;0;0;3;0;9;0;null;null;27.6;24.6;23.4;78;5;1;50
02/03/2002;1200;0;2;2;9;0;null;null;26.2;24.6;24.1;88;5;3;60
02/03/2002;1800;0;5;3;6;0;null;null;32.2;26.4;24;62;5;3;70
03/03/2002;0;null;3;null;10;8.1;null;null;25;24.6;24.5;97;0;0;20
03/03/2002;1200;0;5;6;9;5.2;null;null;24.6;24;23.7;95;0;0;60
03/03/2002;1800;0;4;6;8;0;null;null;30.8;26.4;24.4;69;5;1;60
04/03/2002;0;null;null;null;10;0.4;null;null;25;24.6;24.5;97;0;0;50
04/03/2002;1200;0;5;7;9;0.2;null;null;25.4;23.8;23.1;87;5;1;60
04/03/2002;1800;0;7;7;10;6;null;null;27.8;24.8;23.4;77;36;3;60
05/03/2002;0;0;4;0;6;0;null;null;25.8;24.6;24.2;91;5;1;60
05/03/2002;1200;null;7;null;10;0;null;null;25;24.4;24.1;95;0;0;60
